723,69,1.543
789,69,1
890,69,1
2602,69,1
3442,69,1.8662
7777,69,1.5513
9851,69,5.1909
123,70,1
267,70,1
1332,70,1
6764,70,1.4899
8913,70,1.9494
9206,70,1.8895
185,71,1
456,71,1
501,71,1
4564,71,2.7473
4877,71,1
216,72,1
260,72,1
277,72,1
368,72,1
380,72,1
599,72,1
2290,72,12.163
3287,72,1.3116
4987,72,1
6612,72,892.25
6870,72,1
101,73,1
186,73,1
356,73,1
412,73,1.5501
447,73,1
786,73,1
1181,73,1.0965
3035,73,1
3919,73,1
7176,73,1
9530,73,1
357,74,1
423,74,1
1289,74,1
1314,74,1
1438,74,1
1610,74,1
9559,74,1
77,75,1
100,75,1
173,75,1
3218,75,1
4547,75,1.2765
4804,75,1.1122
5467,75,1.164
5898,75,1.323
6710,75,2.4582
281,76,1
378,76,1
416,76,1
1527,76,1
130,77,1
231,77,1
401,77,1.2488
433,77,1
629,77,1
734,77,1
1818,77,2.4286
2475,77,1
2573,77,1
5152,77,1.5429
9734,77,1
837,78,1
1816,78,1
1817,78,1
2034,78,1
3438,78,1
8393,78,3.8429
9401,78,1.4172
89,79,1
158,79,1
183,79,1
242,79,1
730,79,1
1691,79,1
2296,79,878.87
95,80,1
215,80,1
2004,80,1
3277,80,1
4193,80,1
107,81,1
172,81,1
291,81,1
308,81,1
358,81,1
1482,81,5.5506
1501,81,6.5251
1985,81,1.0512
5103,81,1.2885
9435,81,6.4344
9979,81,1.5547
126,82,1
3629,82,2.315
3981,82,1.0319
153,83,1
360,83,1
363,83,1
998,83,1
4366,83,1
119,84,1
152,84,1
178,84,1
184,84,1
274,84,1
275,84,1
446,84,1
546,84,1
554,84,1
592,84,1
1195,84,1.2519
2627,84,1.3029
2782,84,1.0171
7208,84,1
647,85,1
2453,85,1.2414
3104,85,1
121,86,1
134,86,1
1004,86,1
4068,86,1
8247,86,10.222
296,87,1
780,87,3.7577
1771,87,1
3926,87,1.9778
4727,87,2.8093
2274,88,1
94,89,1
175,89,1
246,89,1
687,89,1
850,89,1
1589,89,1.1114
3384,89,1
4462,89,1.0521
91,90,1
337,91,1
505,91,1
565,91,1
3937,91,1.1319
5587,91,1
7979,91,1
8213,91,2.7199
9920,91,1
5406,92,1.1524
8624,92,1
273,93,1
375,93,1
2430,93,1
2656,93,1.5256
9637,93,1.5456
704,94,1
707,94,1
1049,94,5.6425
1510,94,1
1801,94,1
5871,94,1
372,95,1
2644,95,1.5234
2671,95,1
5054,95,1.1932
6396,95,1.2993
9278,95,1.6471
135,96,1
193,96,1
872,96,1
1190,96,1
1332,96,2.1016
1829,96,1.7536
151,97,1
164,97,1
779,97,1
1036,97,2.3002
1112,97,1
1263,97,5.0048
8805,97,1.4453
432,98,1
1060,98,1
5458,98,1.1251
7955,98,8.5644
405,99,1
840,99,1
1293,99,1
6236,99,1.0821
333,100,1
339,100,1
422,100,1
683,100,2.2974
1078,100,1
4807,100,1
931,101,1
1270,101,1
6950,101,98.169
113,102,1
169,102,1
516,102,1
525,102,1
671,102,1
737,102,1
1040,102,1
1631,102,1.9829
3236,102,1
9207,102,1
109,103,1
1024,103,1
2886,103,1
3726,103,1.3706
3818,103,1
5661,103,1
8763,103,1
9229,103,1
137,104,1
230,104,1
326,104,1
442,104,1
669,104,1
2203,104,1
3732,104,1
4271,104,1
264,105,1
320,105,1
664,105,5.1631
1284,105,1.0812
2106,105,3.7908
2140,105,1
2640,105,1
3432,105,3.461
5557,105,1
8968,105,1
232,106,1
519,106,1
1423,106,1
1467,106,1
3796,106,2.4982
4107,106,1
206,107,1
1315,107,16.761
2330,107,1
3385,107,1
3653,107,3.224
5404,107,1.8806
375,108,2.0182
401,108,1
866,108,1
1017,108,1
3759,108,37.66
7173,108,1
9710,108,4.2275
3239,109,1.64
9806,109,1.3987
114,110,1
2107,110,1.1582
2890,110,1
4079,110,1
4974,110,6.6663
9423,110,1
1778,111,1
4207,111,1
5095,111,2.7229
5179,111,1.4908
7594,111,1
465,112,1
663,112,1
1062,112,10.143
5594,112,2.5877
666,113,1
758,113,1
2144,113,1
2244,113,20.338
2956,113,1
5459,113,1
6861,113,1
867,114,1
2356,114,1
3149,114,1
3956,114,1
7267,114,2.4406
7816,114,1.6962
8615,114,6.6758
9368,114,2.4479
120,115,1
480,115,1.1864
490,115,1
912,115,1.769
1581,115,1.323
1792,115,1
6007,115,1.621
9908,115,1
128,116,1
162,116,1
254,116,1
739,116,1
1174,116,1
2117,116,2.3434
2470,116,1.0294
2485,116,1
4824,116,1
8959,116,1.0471
122,117,1
167,117,1
983,117,1
2410,117,1
5316,117,1.5283
7005,117,1.4909
7256,117,1
300,118,1
457,118,1
1635,118,1.1434
2794,118,1
3651,118,2.3706
4989,118,1
150,119,1
217,119,1
1637,119,2.6552
3039,119,1
1105,120,1.4404
3404,120,1.7924
6519,120,1.1969
7835,120,1.344
844,121,1
1381,121,1
1786,121,1.0147
243,122,1
1550,122,1
2618,122,6.8912
2624,122,1
3335,122,2.283
5086,122,1
7763,122,2.4136
332,123,1
1993,123,1
3654,123,1
4144,123,1
4343,123,1.5726
4518,123,1
125,124,1
290,124,1
752,124,1
488,125,1
598,125,1.0814
624,125,1
774,125,1
1002,125,1
613,126,1
6619,126,1.8081
7189,126,2.349
7850,126,19.735
9461,126,1.6877
1172,127,1
1503,127,1.7541
2198,127,1
2361,127,1
3000,127,1
4268,127,31.043
4715,127,1
7514,127,1.1893
8927,127,1
359,128,1
1797,128,11.894
3570,128,1
5316,128,6.6389
6004,128,1
9346,128,1.6828
142,129,1
535,129,1
893,129,1
1240,129,1.6248
2929,129,1
9240,129,3.0679
145,130,1
342,130,1
622,130,1
823,130,1.3361
928,130,1
963,130,1
8995,130,1
8999,130,1
278,131,1
940,131,1
1147,131,1
5920,131,10.394
2314,132,1.5058
2412,132,1
2519,132,31.258
4901,132,1.6012
7258,132,1
7650,132,1.1202
9031,132,1.2433
9154,132,1
2098,133,1
4799,133,1
466,134,1
529,134,1
1374,134,1
2383,134,3.1372
3321,134,1
7876,134,1
1551,135,1
3032,135,1.7156
168,136,1
250,136,1
263,136,1
2064,136,1.3928
4793,136,1.0525
4893,136,1
5799,136,1.0127
6094,136,1.2667
9342,136,1
430,137,1
496,137,1
6768,137,5.3235
7928,137,5.3368
9018,137,1.3831
381,138,1
708,138,1
795,138,1
903,138,1
1023,138,1.0093
1855,138,1
5786,138,2.0033
157,139,1
508,139,1
1223,139,1.0184
3353,139,1
213,140,1
355,140,1
370,140,1
1966,140,1
4211,140,1
5522,140,1
6158,140,8.7947
2329,141,1.4524
3509,141,1
5711,141,1.2049
6025,141,1
165,142,1
636,142,1
747,142,1
2804,142,1.6977
2848,142,1
3498,142,1.033
3928,142,1
6771,142,1.5693
9088,142,1
9552,142,1.147
413,143,1
495,143,1
3370,143,1
4261,143,1
5423,143,1
6102,143,1
6184,143,3.6393
302,144,1
1262,144,1
1489,144,1
3262,144,1
4574,144,1
174,145,1
258,145,1
2562,145,1
6495,145,3.8005
6787,145,1.9651
179,146,1
329,146,1
445,146,1
5249,146,1.7217
5400,146,1
5667,146,4.8622
6823,146,1.7836
7028,146,4.2049
7704,146,3.8617
8929,146,1.062
1409,147,2.5045
1557,147,1
6981,147,1.0106
8345,147,1
197,148,1
209,148,1
427,148,1.0802
1827,148,1.052
7379,148,1
9013,148,3.5529
240,149,1
486,149,1.1508
489,149,34.061
595,149,1.2831
1886,149,1
1898,149,1
2289,149,3.4382
188,150,1
728,150,1
1936,150,2.2826
3461,150,7.4843
3935,150,1
180,151,1
205,151,1
340,151,1
555,151,1
1296,151,1
1779,151,1
2000,151,1.4356
2592,151,1
3940,151,1
6057,151,2.3118
6567,151,1.0553
161,152,1
269,152,1
366,152,1
641,152,1
1836,152,1.3061
1984,152,1.6086
2226,152,1
4980,152,1.6244
5513,152,2.08
5754,152,28.412
6500,152,1
9104,152,2.6141
2381,153,1.0908
3967,153,3.5216
4546,153,1
4571,153,1
7131,153,1.4126
9205,153,1.4635
684,154,1
6152,154,1.0097
9397,154,1
9837,154,3.4821
211,155,1
2395,155,1
2744,155,2.5272
4032,155,1
4064,155,1
4202,155,1
6405,155,1.1599
8381,155,1.6476
772,156,1
978,156,2.0289
1153,156,1
2927,156,1
4976,156,1.3726
221,157,1
293,157,1
351,157,1
509,157,1
4650,157,1
5506,157,1
8630,157,2.702
8682,157,1
512,158,1
1224,158,1
1683,158,1
1865,158,1.4793
1946,158,1
2636,158,1
2666,158,1
2678,158,1
2730,158,1.1376
3524,158,6.7655
4534,158,1.6522
6441,158,1.9924
8541,158,1.0209
627,159,1
9906,159,1.005
210,160,1
487,160,1
1336,160,1.0855
3012,160,3.406
4545,160,1
6159,160,1
166,161,1
1058,161,1
1662,161,2.6315
2778,161,1
579,162,1
1908,162,1
5850,162,1
9678,162,126.89
377,163,1
1804,163,4.397
3676,163,1
7377,163,1
7884,163,1
227,164,1
228,164,1
334,164,1.376
5550,164,1.8794
9372,164,1.7014
204,165,1
289,165,1
2223,165,1
6964,165,2.4212
8683,165,1
8769,165,4.6778
1054,166,1
1618,166,4.3623
3204,166,1
5502,166,1.524
6347,166,3.8107
9826,166,1.1407
887,167,1
1008,167,1
1508,167,1
1546,167,1
2841,167,1
4349,167,1
6869,167,1.7846
177,168,1
448,168,1
1091,168,1
3026,168,17.736
3169,168,1
5089,168,1.4997
763,169,1
343,170,1
420,170,1
736,170,1
800,170,1
2150,170,1
2221,170,1
6966,170,1.3955
224,171,1
298,171,1
479,171,1
1053,171,1
1132,171,1
3890,171,1
222,172,1
1250,172,1
3220,172,1
4790,172,1
6717,172,1
347,173,1
443,173,2.9879
941,173,1
7206,173,1.6017
301,174,1
764,174,1.3933
809,174,1
897,174,1
396,175,1
460,175,1
1072,175,1
5200,175,1
7563,175,1.1333
7974,175,12.615
9205,175,1
9931,175,2.8655
284,176,1
473,176,1
2215,176,1
5294,176,1
5572,176,1
9277,176,1
491,177,2.7163
673,177,1
815,177,1.1666
1462,177,1.1801
3708,177,1
7659,177,1.4692
237,178,1
1957,178,1
2319,178,1
2343,178,1
3044,178,1
3231,178,2.3304
7889,178,1.1178
9204,178,1.8812
9371,178,3.4685
569,179,1
1250,179,1.4399
1345,179,1
1418,179,30.425
1428,179,1
1439,179,1
1814,179,1
2578,179,1
3127,179,1
5019,179,1
5251,179,60.309
7847,179,1
765,180,1
1059,180,1
1721,180,1
2041,180,1
2536,180,3.2872
3828,180,33.385
4160,180,1.0869
6628,180,4.1929
7771,180,2.721
192,181,1
234,181,1
356,181,4.7377
471,181,1
652,181,1.4418
482,182,1
823,182,1
2183,182,1
5085,182,1
1884,183,2.2008
1937,183,1
3174,183,1.2841
6516,183,1.5333
1256,184,1.9479
1886,184,1.8322
2135,184,1
6073,184,1
6134,184,2.3738
8662,184,1.573
9127,184,1
235,185,1
306,185,1
776,185,1
2607,185,21.722
7437,185,1
286,186,1
287,186,1
3239,186,1
4051,186,2.7381
9807,186,1
494,187,1
2072,187,1
2942,187,1.5131
3212,187,1.5186
4689,187,1
200,188,1
223,188,1
1122,188,1
3003,188,5.0719
5883,188,1
303,189,1
7806,189,1.6783
645,190,1
2102,190,1.0301
2238,190,2.5755
3342,190,1
8577,190,1
782,191,1
1080,191,1
3922,191,1.4835
3996,191,1.6762
9451,191,1
9905,191,1
321,192,1
485,192,1
1391,192,1
4272,192,1
6070,192,1
6728,192,1
934,193,1
4996,193,1.2375
5452,193,1.6533
6800,193,1.6571
9021,193,1.3392
2026,194,3.881
846,195,1
4917,195,1
8596,195,1.1744
207,196,1
212,196,1
283,196,1
297,196,1
322,196,1
857,196,1
2179,196,1.4336
807,197,1
2821,197,1.1431
3613,197,1
6842,197,1.2769
4067,198,2.678
4584,198,1
9290,198,3.9144
203,199,1
1150,199,1
1420,199,1
9161,199,2.3081
9929,199,1.0289
1043,200,1
2903,200,1
3290,200,1
7463,200,1
218,201,1
1102,201,1
2511,201,1
520,202,1
2237,202,1
2923,202,1
3231,202,6.6449
4586,202,1
6662,202,2.1348
7686,202,4.2544
1146,203,1
9624,203,1
262,204,1
307,204,1
439,204,1
1137,204,1
8306,204,1
588,205,1
709,205,1
2537,205,1
4454,205,1
4793,205,3.6208
5479,205,1.4836
7764,205,1.7605
9026,205,2.2433
2119,206,1.6283
2167,206,1
2660,206,1
3674,206,1
8178,206,4.2499
9926,206,1.1903
270,207,1
348,207,1
998,207,1.2019
1234,207,34.781
1656,207,1.2654
1969,207,1
5194,207,1
6302,207,1.0553
7665,207,1
9070,207,2.5569
9555,207,10.073
2222,208,1
2676,208,1
5312,208,863.18
6970,208,1
7058,208,2.472
649,209,1
751,209,1
869,209,1
1427,210,1.5896
1514,210,1
5175,210,1.766
9803,210,10.89
261,211,1
833,211,20.088
1395,211,1
1479,211,1
1796,211,1.1299
2408,211,1
3071,211,1
3411,211,2.6068
4296,211,1
4587,211,1.2251
8068,211,9.9616
344,212,1
468,212,1
498,212,1
938,212,1
3423,212,5.3673
335,213,1
1526,213,1
2488,213,1
4105,213,1
374,214,1
454,214,1
598,214,1.3387
1324,214,1
4301,214,4.1333
5726,214,34.805
279,215,1
933,215,1
1243,215,1
1890,215,1
2583,215,1
2676,215,1.2998
3178,215,1
3437,215,1
4055,215,7.477
8095,215,1.6869
259,216,1
630,216,1
2114,216,1
2160,216,1
3976,216,1.3064
5363,216,2.0877
8746,216,4.9081
299,217,1
1269,217,1
2031,217,1
3242,217,8.9635
8808,217,1
537,218,1
1443,218,1
2289,218,1
8668,218,2.1366
9126,218,1
698,219,1
9287,219,1
273,220,3.5507
1140,220,1
3251,220,1
7279,220,1.2347
8286,220,3.5481
8546,220,1.6613
276,221,1
311,221,1
497,221,1
936,221,1
4512,221,1
6852,221,1
314,222,1
424,222,1
549,222,1
1494,222,1
1929,222,2.0353
2354,222,1
2844,222,1
3442,222,1
4038,222,1.0246
5210,222,1
5573,222,1
7346,222,62.319
9444,222,1
325,223,1
1175,223,1
1412,223,1.2002
5958,223,1
7487,223,16.467
410,224,1
1203,224,1
4588,224,1
5741,224,1
9079,224,1
661,225,1
1522,225,1
8414,225,1.8975
640,226,1
1108,226,1
1645,226,1
5160,226,6.1723
376,227,1
1516,227,1
2648,227,1.8914
4101,227,1
9528,227,10.011
328,228,1
534,228,1
4017,228,1
6555,228,2.3142
7037,228,1
268,229,1
427,229,1
486,229,1
983,229,1.078
1376,229,1
2882,229,1.9453
4874,229,1
5949,229,1
8309,229,8.4145
9184,229,3.1333
389,230,1
635,230,1
1259,230,1
3988,230,1
4444,230,1
5340,230,1
9172,230,2.031
390,231,1
984,231,1
1457,231,1
2451,231,1
3179,231,1
4701,231,1
7606,231,1.0818
387,232,1
418,232,1
2740,232,1
4630,232,1
5045,232,1
6114,232,2.0609
241,233,1
685,233,1
2436,233,9.3629
4069,233,2.4335
5351,233,1.9912
245,234,1
1102,234,2.9488
1714,234,1.5979
825,235,1
1857,235,1.2547
3119,235,1
4186,235,1
5466,235,1
5505,235,10.089
6337,235,1
309,236,1
319,236,1
478,236,1
722,236,1
1074,236,1
1410,236,1
3248,236,7.6885
6047,236,1
9040,236,9.3709
313,237,1
2298,237,2.7269
2575,237,1
4789,237,1
4880,237,1
6380,237,1.0523
9389,237,1
2103,238,1.244
2337,238,1
2448,238,1.0252
3890,238,5.7007
4095,238,5.0553
8089,238,1.6855
8589,238,2.862
9776,238,1
304,239,1.751
561,239,1
693,239,1
1093,239,1
1115,239,1
1446,239,1
2401,239,1.1514
6298,239,1
6525,239,6.83
9288,239,1
1275,240,1
8641,240,1
699,241,1
1294,241,1
1348,241,1
8048,241,1.6558
8403,241,1
9380,241,1
9483,241,1
681,242,1
2183,242,4.293
4307,242,1.8169
393,243,1
584,243,1
3889,243,1
461,244,1
1125,244,1
5163,244,2.4307
5589,244,2.3947
8821,244,5.9188
9123,244,1
771,245,1
973,245,1
1200,245,7.4822
5968,245,6.9175
6780,245,34.895
7024,245,2.4691
7566,245,1
8933,245,1
1715,246,1
2516,246,1
6874,246,1.4386
312,247,1.3509
676,247,1
732,247,1
993,247,1
2591,247,5.0086
4375,247,1
462,248,1
932,248,1
1284,248,1
1829,248,1
5005,248,2.8551
5823,248,1
341,249,1
551,249,1
1200,249,1
1569,249,1
1654,249,1
1884,249,1
2524,249,1
5399,249,2.1564
6943,249,4.021
7457,249,6.6692
8531,249,2.152
9660,249,2.6761
896,250,1
916,250,1
1323,250,1.0249
1887,250,1
2802,250,1
5342,250,1
8240,250,1
9192,250,1
384,251,1
513,251,1
1620,251,1
5390,251,1
9682,251,17.921
469,252,1
481,252,1
1871,252,1
2070,252,1
3237,252,12.613
7742,252,1
459,253,1
1174,253,1.061
1677,253,1.9792
5669,253,1
8200,253,1
8530,253,1
8623,253,1.0073
8901,253,1
404,254,1
475,254,1
4280,254,1
5688,254,1
6394,254,2.5437
6979,254,1.9491
9465,254,1
272,255,1
338,255,1
2969,255,1.1614
3364,255,1
9316,255,1
989,256,1
1810,256,1.5396
5002,256,2.8998
5725,256,1
453,257,1
952,257,1
1033,257,1
3513,257,1
5631,257,1
7300,257,2.6773
265,258,1
881,258,1
1231,258,1
7674,258,2.625
400,259,1
415,259,1
618,259,1
638,259,1.6825
1619,259,2.3993
5731,259,1
717,260,1
754,260,1
2703,260,1
5788,260,17.593
8389,260,2.9372
318,261,1
787,261,1
1338,261,1
330,262,1
408,262,1
472,262,1
1606,262,1
6525,262,1
744,263,1
1113,263,1
1135,263,1
1402,263,1
1565,263,1
1723,263,1
4312,263,1
6127,263,2.1381
9247,263,1
280,264,1
908,264,1
1292,264,1
3267,264,1
6887,264,1.0295
7212,264,27.935
323,265,1
828,265,1
3799,265,1
3271,266,1.5263
5031,266,1
7989,266,2.1908
951,267,1
1081,267,1
1531,267,6.6666
3651,267,1.664
8822,267,2.0848
9082,267,1
538,268,1
544,268,1
8934,268,5.5021
371,269,1
716,269,14.164
4971,269,4.9003
7572,269,1.3167
398,270,1
532,270,1
605,270,1
775,270,1
1067,270,1
1248,270,1
3124,270,9.3544
3993,270,1
4014,270,1.2329
5370,270,1.1974
6439,270,1.6793
352,271,1
5630,271,6.2795
7725,271,1.3603
777,272,1
922,272,1
4791,272,2.8383
8735,272,4.7905
9005,272,1.4725
2730,273,1
5588,273,1.0083
492,274,1
1623,274,7.1892
2124,274,1.0863
3060,274,1
4317,274,1
4681,274,5.4667
6165,274,1
458,275,1
793,275,1
2806,275,1.58
9716,275,2.2631
9971,275,2.8623
510,276,1
1257,276,1
1988,276,1
2370,276,1
3092,276,1
7532,276,6.8368
790,277,1
8374,277,1
316,278,1
5036,278,1
7887,278,1.6257
7946,278,2.1889
8105,278,1
8685,278,1.9472
9496,278,1
788,279,1
1019,279,1
5872,279,1.0897
8800,279,1.7901
829,280,1
1258,280,1
1615,280,1
2341,280,1
3749,280,2.0007
3777,280,1
4074,280,6.0087
7398,280,1
3432,281,1.9679
5566,281,1.4008
8126,281,1.0962
9332,281,1.5035
705,282,1
4011,282,1
7448,282,2.559
7683,282,1.2764
349,283,3.786
585,283,1
847,283,1
2591,283,1
4173,283,2.4344
8962,283,2.924
980,284,1
3396,284,1
3790,284,1
294,285,1
349,285,1
829,285,1.2526
1196,285,1
1308,285,1
2382,285,1
3204,285,1.3608
3356,285,2.0314
3686,285,1
7193,285,1
7567,285,1
7886,285,2.5784
2625,286,5.0967
8013,286,3.1192
572,287,1
875,287,1
2036,287,4.5594
2650,287,1
7762,287,3.7507
8038,287,1.8204
527,288,1
815,288,1
1278,288,1
1616,288,1
4088,288,1
4268,288,1
5700,288,1.0431
981,289,1
1198,289,1
1781,289,6.8364
6033,289,1.2714
6459,289,1
576,290,1
3051,290,1
7337,290,3.9411
295,291,1
621,291,1
1286,291,1
1414,291,1
1461,291,1320.5
3829,291,1.3058
878,292,1
3139,292,5.5387
4557,292,1
7081,292,1.2094
7341,292,1
7856,292,2.354
380,293,1.5385
